Id,Task Id,Related to Id,Related to Type
13786811,70014058686,70167742288,Contact
13787203,70014059078,70167852254,Contact
13787794,70014059669,70167880619,Contact
13787831,70014059706,70167871117,Contact
13787840,70014059715,70167871117,Contact
13787885,70014059760,70167870833,Contact
13798272,70014070148,70168118220,Contact
13798495,70014070371,70168052839,Contact
13799934,70014071810,70168130508,Contact
13802861,70014074737,70168187930,Contact
13802867,70014074743,70168187930,Contact
13803415,70014075291,70168177015,Contact
13807312,70014079189,70168202864,Contact
13809276,70014081153,70168301939,Contact
13809329,70014081206,70168298288,Contact
13809422,70014081299,70168222344,Contact
13811214,70014083092,70168341990,Contact
13811323,70014083201,70168338325,Contact
13812549,70014084428,70168290073,Contact
13812605,70014084483,70168340092,Contact
13816134,70014088013,70166544436,Contact
13816317,70014088196,70162012492,Contact
13816389,70014088268,70122665092,Contact
13816579,70014088458,70122752299,Contact
13817452,70014089330,70165999463,Contact
13819703,70014091586,70168572252,Contact
13819943,70014091826,70168557970,Contact
13821120,70014093003,70168555785,Contact
13821344,70014093228,70168385673,Contact
13821396,70014093280,70168501279,Contact
13821410,70014093294,70168555785,Contact
13821440,70014093325,70168534484,Contact
13830417,70014102307,70168701197,Contact
13830461,70014102351,70168705306,Contact
13830482,70014102372,70168613266,Contact
13830627,70014102517,70168693246,Contact
13830663,70014102553,70168701390,Contact
13831760,70014103650,70168673116,Contact
13834258,70014106148,70168716755,Contact
13834394,70014106284,70168709426,Contact
13834491,70014106381,70168725313,Contact
13835967,70014107857,70168725129,Contact
13839317,70014111207,70168761223,Contact
13842200,70014114090,70168766319,Contact
13847484,70014119376,70168884160,Contact
13847523,70014119415,70168883475,Contact
13847546,70014119438,70168783247,Contact
13851397,70014123288,70169052061,Contact
13866712,70014138602,70168885844,Contact
13866737,70014138627,70169053029,Contact
13867329,70014139219,70169270022,Contact
13867352,70014139242,70169264062,Contact
13867543,70014139433,70169240207,Contact
13868153,70014140043,70167724444,Contact
13868352,70014140242,70167728092,Contact
13868970,70014140860,70167609431,Contact
13869068,70014140958,70167728092,Contact
13871591,70014143481,70167776841,Contact
13871672,70014143564,70167880619,Contact
13871911,70014143803,70168000748,Contact
13872124,70014144016,70169437770,Contact
13872482,70014144374,70169429519,Contact
13872546,70014144438,70169419156,Contact
13872623,70014144515,70169321430,Contact
13872653,70014144545,70168981462,Contact
13872813,70014144705,70167274015,Contact
13872855,70014144747,70168002574,Contact
13885077,70014156973,70169685402,Contact
13885095,70014156991,70169667358,Contact
13885267,70014157163,70169624787,Contact
13885412,70014157308,70169596773,Contact
13885455,70014157351,70169614140,Contact
13886164,70014158060,70169735418,Contact
13894258,70014166155,70169896275,Contact
13894300,70014166197,70169819252,Contact
13895721,70014167618,70169807287,Contact
13895927,70014167824,70169836637,Contact
13896129,70014168026,70169851894,Contact
13905231,70014177128,70169941222,Contact
13907645,70014179543,70170031875,Contact
13907985,70014179883,70170027759,Contact
13908109,70014180007,70169991060,Contact
13908164,70014180062,70170083874,Contact
13912827,70014184726,70170113547,Contact
13913057,70014184956,70170113547,Contact
13913069,70014184968,70170126468,Contact
13913081,70014184980,70170194947,Contact
13913095,70014184994,70170115616,Contact
13937227,70014209124,70170096554,Contact
13946905,70014218808,70170724337,Contact
13948031,70014219934,70170896580,Contact
13948086,70014219989,70170895845,Contact
13948184,70014220087,70170895639,Contact
13948383,70014220286,70170856408,Contact
13948629,70014220531,70170892282,Contact
13948757,70014220659,70170886186,Contact
13948836,70014220738,70170845454,Contact
13949042,70014220944,70170788243,Contact
13951435,70014223337,70170772969,Contact
13952257,70014224160,70170906115,Contact
13952281,70014224184,70170918385,Contact
13953316,70014225219,70170923989,Contact
13961719,70014233623,70170999911,Contact
13961734,70014233638,70170952498,Contact
13961755,70014233659,70171009370,Contact
13965382,70014237287,70167274015,Contact
13966304,70014238209,70171076291,Contact
13966419,70014238324,70171112782,Contact
13966468,70014238373,70171166198,Contact
13966750,70014238655,70171203800,Contact
13970307,70014242212,70171229679,Contact
13974747,70014246652,70171369063,Contact
13974816,70014246721,70171357241,Contact
13975427,70014247332,70171370416,Contact
13990630,70014262535,70171672644,Contact
13990834,70014262739,70171674895,Contact
13993834,70014265739,70171609323,Contact
13996812,70014268717,70171580968,Contact
14001588,70014273496,70171701292,Contact
14002962,70014274869,70171697910,Contact
14003115,70014275022,70171849669,Contact
14003808,70014275715,70171848882,Contact
14005243,70014277150,70171755676,Contact
14005292,70014277199,70171747950,Contact
14011042,70014282952,70112852398,Contact
14016041,70014287951,70171963461,Contact
14016116,70014288026,70172017976,Contact
14017348,70014289258,70172063076,Contact
14020102,70014292012,70172064561,Contact
14020150,70014292060,70172063767,Contact
14024848,70014296758,70172110278,Contact
14030695,70014302607,70172326834,Contact
14030818,70014302730,70172238955,Contact
14033784,70014305696,70172238955,Contact
14034006,70014305918,70172238758,Contact
14037919,70014309830,70172431993,Contact
14037932,70014309843,70172329344,Contact
14037949,70014309860,70172444824,Contact
14054753,70014326664,70172678247,Contact
14054787,70014326698,70172688604,Contact
14055106,70014327017,70172698665,Contact
14055330,70014327241,70172750703,Contact
14065480,70014337386,70172825452,Contact
14065538,70014337444,70172879095,Contact
14065572,70014337478,70172833148,Contact
14074401,70014346309,70172979479,Contact
14074421,70014346329,70172976969,Contact
14074496,70014346404,70172327774,Contact
14074517,70014346425,70172086365,Contact
14081318,70014353225,70173092184,Contact
14082782,70014354689,70173075288,Contact
14082835,70014354742,70173052077,Contact
14095018,70014366927,70173361863,Contact
14095048,70014366957,70173353467,Contact
14095067,70014366976,70173353522,Contact
14095089,70014366998,70173401810,Contact
14100078,70014371987,70173486350,Contact
14103786,70014375695,70173632796,Contact
14103918,70014375827,70173625002,Contact
14103945,70014375854,70166401054,Contact
14103965,70014375874,70166544436,Contact
14103985,70014375894,70166544436,Contact
14104273,70014376182,70168341990,Contact
14104491,70014376400,70170415915,Contact
14104557,70014376466,70170509229,Contact
14104661,70014376570,70170498151,Contact
14119690,70014391603,70173960623,Contact
14119743,70014391656,70173859944,Contact
14119761,70014391674,70173859944,Contact
14119812,70014391725,70173828868,Contact
14120021,70014391934,70173805523,Contact
14124872,70014396785,70173985324,Contact
14125144,70014397057,70173985324,Contact
14125939,70014397852,70174005048,Contact
14126310,70014398223,70165999463,Contact
14126719,70014398632,70162181640,Contact
14126842,70014398755,70166440792,Contact
14126881,70014398794,70166440792,Contact
14126945,70014398858,70166441217,Contact
14127012,70014398925,70167065450,Contact
14127093,70014399007,70167078532,Contact
14127698,70014399612,70167081011,Contact
14130458,70014402372,70174020784,Contact
14130529,70014402443,70173656865,Contact
14130575,70014402489,70173651149,Contact
14130611,70014402525,70170414326,Contact
14130646,70014402560,70170406094,Contact
14130680,70014402594,70169000451,Contact
14130705,70014402619,70168966496,Contact
14130901,70014402815,70168341990,Contact
14131092,70014403006,70173190401,Contact
14131177,70014403091,70173117560,Contact
14131255,70014403169,70171893456,Contact
14131503,70014403417,70168673116,Contact
14131576,70014403490,70168341990,Contact
14131678,70014403592,70171609323,Contact
14131816,70014403730,70171541110,Contact
14131889,70014403803,70171489779,Contact
14132459,70014404373,70171479389,Contact
14132569,70014404483,70171440186,Contact
14132686,70014404600,70171383159,Contact
14132835,70014404749,70171381989,Contact
14133015,70014404929,70170648343,Contact
14133112,70014405026,70170357456,Contact
14133182,70014405096,70170329668,Contact
14135456,70014407370,70170294669,Contact
14135534,70014407448,70170280216,Contact
14135622,70014407536,70170233101,Contact
14135709,70014407623,70169558777,Contact
14135873,70014407787,70169132427,Contact
14136310,70014408224,70174043967,Contact
14136440,70014408354,70174182928,Contact
14136769,70014408683,70174093619,Contact
14136873,70014408787,70166932084,Contact
14137231,70014409145,70166498504,Contact
14137281,70014409195,70165827493,Contact
14137346,70014409260,70165802060,Contact
14137459,70014409373,70165796722,Contact
14137491,70014409405,70169101453,Contact
14137554,70014409468,70169100567,Contact
14137604,70014409518,70169087352,Contact
14137646,70014409560,70168363631,Contact
14137660,70014409574,70167909769,Contact
14137680,70014409594,70168118220,Contact
14137708,70014409622,70163038973,Contact
14137762,70014409676,70166583026,Contact
14140840,70014412754,70169202008,Contact
14140885,70014412799,70169498893,Contact
14140944,70014412858,70169200223,Contact
14141075,70014412989,70165795646,Contact
14141098,70014413012,70174208714,Contact
14141135,70014413049,70166437579,Contact
14141193,70014413107,70166734096,Contact
14143162,70014415076,70173774131,Contact
14145267,70014417181,70145406645,Contact
14145383,70014417297,70171706782,Contact
14145475,70014417389,70169469298,Contact
14145605,70014417519,70168725129,Contact
14145688,70014417602,70170312625,Contact
14145748,70014417662,70172803520,Contact
14145884,70014417798,70172750703,Contact
14146270,70014418184,70170296860,Contact
14146496,70014418410,70168000748,Contact
14146559,70014418473,70167117524,Contact
14146600,70014418514,70167079167,Contact
14146629,70014418543,70166964951,Contact
14146681,70014418595,70166939420,Contact
14146741,70014418655,70166828947,Contact
14146770,70014418684,70166806820,Contact
14146797,70014418711,70166907129,Contact
14146833,70014418747,70166784599,Contact
14146839,70014418753,70166771405,Contact
14150141,70014422056,70137379689,Contact
14150168,70014422083,70173670502,Contact
14150204,70014422119,70167894853,Contact
14150254,70014422169,70167589233,Contact
14154101,70014426016,70167589280,Contact
14154168,70014426083,70161808827,Contact
14154236,70014426151,70161808755,Contact
14154559,70014426474,70161808813,Contact
14154573,70014426488,70161808826,Contact
14154618,70014426533,70169202214,Contact
14157557,70014429472,70174529869,Contact
14157567,70014429482,70174518140,Contact
14157618,70014429533,70174499825,Contact
14157809,70014429725,70166828895,Contact
14157860,70014429776,70169973795,Contact
14158120,70014430036,70166929839,Contact
14158277,70014430193,70165961222,Contact
14158463,70014430379,70165805467,Contact
14159092,70014431008,70166503804,Contact
14159161,70014431077,70167078286,Contact
14159252,70014431168,70172771348,Contact
14161041,70014432957,70174582412,Contact
14161206,70014433122,70166845567,Contact
14161279,70014433195,70166567133,Contact
14161326,70014433242,70166492988,Contact
14161738,70014433654,70166546345,Contact
14161794,70014433710,70173755233,Contact
14161809,70014433725,70174582412,Contact
14161979,70014433895,70173486350,Contact
14184018,70014455935,70174983101,Contact
14184568,70014456485,70175112587,Contact
14184656,70014456573,70175100933,Contact
14184744,70014456661,70175072537,Contact
14185679,70014457596,70175128631,Contact
14185710,70014457627,70175156780,Contact
14185756,70014457673,70175156180,Contact
14189290,70014461207,70167081657,Contact
14189312,70014461229,70167081583,Contact
14189343,70014461260,70170415915,Contact
14189660,70014461577,70175269634,Contact
14198083,70014470000,70175336935,Contact
14198277,70014470195,70175328527,Contact
14203440,70014475359,70175374513,Contact
14208925,70014480844,70175540325,Contact
14208983,70014480902,70175535082,Contact
14213256,70014485175,70164478544,Contact
14213319,70014485238,70165104993,Contact
14213443,70014485362,70162448698,Contact
14213507,70014485426,70165536910,Contact
14213554,70014485473,70166295370,Contact
14213596,70014485515,70166441397,Contact
14213731,70014485650,70166621007,Contact
14216962,70014488884,70175572160,Contact
14217099,70014489021,70175636678,Contact
14222453,70014494374,70175709747,Contact
14222638,70014494560,70175720281,Contact
14222647,70014494569,70175695877,Contact
14225403,70014497326,70175735646,Contact
14239975,70014511896,70176061516,Contact
14240103,70014512024,70176122209,Contact
14240559,70014512480,70176037220,Contact
14240936,70014512857,70176066133,Contact
14241830,70014513751,70176038480,Contact
14242011,70014513932,70176025719,Contact
14244682,70014516603,70176092587,Contact
14250681,70014522598,70176292895,Contact
14250703,70014522620,70176198957,Contact
14251195,70014523112,70176314691,Contact
14255352,70014527269,70176299546,Contact
14255449,70014527366,70176236576,Contact
14272180,70014544099,70176366280,Contact
14272315,70014544234,70176352852,Contact
14282759,70014554690,70176634181,Contact
14282772,70014554703,70176637715,Contact
14282820,70014554751,70176561965,Contact
14282904,70014554835,70176518628,Contact
14282937,70014554868,70176613009,Contact
14282993,70014554924,70176610131,Contact
14283054,70014554985,70176609068,Contact
14283116,70014555048,70176627709,Contact
14323412,70014595365,70177159959,Contact
14323430,70014595383,70177139224,Contact
14323443,70014595396,70177130385,Contact
14323463,70014595416,70177113108,Contact
14323479,70014595432,70177134114,Contact
14323487,70014595440,70177113108,Contact
14323534,70014595487,70177165279,Contact
14323593,70014595546,70177186832,Contact
14325020,70014596974,70177192133,Contact
14325104,70014597058,70177192133,Contact
14333190,70014605147,70177213529,Contact
14333224,70014605181,70177243111,Contact
14333243,70014605200,70177276405,Contact
14338024,70014609980,70177192133,Contact
14343784,70014615742,70177365782,Contact
14347555,70014619515,70177382627,Contact
14350304,70014622278,70177392224,Contact
14393277,70014665279,70177734067,Contact
14393325,70014665327,70177739093,Contact
14401924,70014673930,70177812730,Contact
14401961,70014673967,70177815037,Contact
14402021,70014674027,70177883835,Contact
14406204,70014678210,70177841765,Contact
14406475,70014678481,70177896702,Contact
14406706,70014678712,70177898445,Contact
14411308,70014683329,70177908895,Contact
14417208,70014689232,70177927669,Contact
14419715,70014691752,70177925877,Contact
14435873,70014707917,70177953779,Contact
14436785,70014708829,70177963479,Contact
14437096,70014709141,70177963479,Contact
14437388,70014709433,70177969504,Contact
14437478,70014709523,70177955902,Contact
14437664,70014709709,70177964741,Contact
14437733,70014709778,70177969386,Contact
14441825,70014713893,70177964587,Contact
14441843,70014713912,70177974922,Contact
14441892,70014713961,70177891447,Contact
14441899,70014713968,70177972276,Contact
14442130,70014714200,70177972276,Contact
14451441,70014723527,70178008986,Contact
14464442,70014736543,70178036139,Contact
14464461,70014736562,70178037273,Contact
14467210,70014739316,70178040158,Contact
14467335,70014739441,70178038148,Contact
14471377,70014743487,70178051925,Contact
14477176,70014749292,70178068826,Contact
14478936,70014751052,70178065405,Contact
14479201,70014751317,70178054263,Contact
14490687,70014762807,70159830198,Contact
14490734,70014762854,70178083562,Contact
14491199,70014763319,70178096158,Contact
14501089,70014773222,70178106268,Contact
14501123,70014773256,70178104391,Contact
14509630,70014781772,70178125980,Contact
14509667,70014781809,70178126044,Contact
14510441,70014782583,70178126801,Contact
14510681,70014782823,70178128539,Contact
14517934,70014790079,70178147538,Contact
14522596,70014794744,70178159199,Contact
14522762,70014794910,70178158982,Contact
14526723,70014798871,70178158982,Contact
14526759,70014798907,70178161305,Contact
14528151,70014800299,70178177730,Contact
14528817,70014800965,70178174235,Contact
14535609,70014807761,70178194227,Contact
14535634,70014807786,70178186850,Contact
14540753,70014812906,70178196011,Contact
14540784,70014812937,70178200130,Contact
14550372,70014822523,70178213103,Contact
14550458,70014822609,70167589236,Contact
14550547,70014822699,70178213103,Contact
14552260,70014824412,70178226509,Contact
14554748,70014826900,70178230742,Contact
14554796,70014826948,70178230742,Contact
14554968,70014827120,70178230719,Contact
14555206,70014827358,70178229023,Contact
14559799,70014831950,70178233858,Contact
14563644,70014835795,70178244612,Contact
14563752,70014835903,70178246449,Contact
14563845,70014835996,70178242675,Contact
14567799,70014839953,70178254516,Contact
14567925,70014840079,70178264480,Contact
14568180,70014840334,70178077056,Contact
14568345,70014840499,70178076153,Contact
14568452,70014840606,70178070686,Contact
14568989,70014841143,70177952211,Contact
14569300,70014841455,70177946851,Contact
14569492,70014841647,70177941768,Contact
14569563,70014841718,70177674513,Contact
14569663,70014841818,70177941768,Contact
14569789,70014841944,70177597349,Contact
14572688,70014844843,70175814781,Contact
14572836,70014844991,70175763638,Contact
14572887,70014845042,70174802528,Contact
14573448,70014845603,70178271984,Contact
14578197,70014850352,70178273272,Contact
14578302,70014850457,70166441397,Contact
14578326,70014850481,70167079985,Contact
14578371,70014850526,70169624787,Contact
14578521,70014850676,70175572160,Contact
14578648,70014850803,70161660260,Contact
14584665,70014856821,70178285244,Contact
14585496,70014857653,70178289430,Contact
14585511,70014857668,70178289720,Contact
14588279,70014860441,70178069589,Contact
14588448,70014860610,70177761302,Contact
14588706,70014860868,70177057568,Contact
14588937,70014861099,70177039009,Contact
14589190,70014861352,70177035428,Contact
14589325,70014861487,70176946566,Contact
14589455,70014861617,70176908656,Contact
14589702,70014861864,70176881601,Contact
14591760,70014863921,70175907408,Contact
14591877,70014864038,70175899664,Contact
14592540,70014864701,70175894240,Contact
14593137,70014865298,70175848089,Contact
14593258,70014865419,70175809201,Contact
14593275,70014865436,70174762344,Contact
14593322,70014865483,70174754290,Contact
14593379,70014865541,70177948815,Contact
14593406,70014865568,70175823840,Contact
14593460,70014865621,70175807697,Contact
14613354,70014885520,70178342784,Contact
14613685,70014885851,70178334908,Contact
14616882,70014889048,70178335450,Contact
14621767,70014893936,70178364348,Contact
14622077,70014894246,70178356946,Contact
14622295,70014894464,70178365616,Contact
14631776,70014903951,70178378651,Contact
14636424,70014908601,70178385610,Contact
14636708,70014908885,70178385614,Contact
14640881,70014913062,70178395668,Contact
14649981,70014922164,70178414505,Contact
14650113,70014922296,70178411508,Contact
14650298,70014922481,70178403284,Contact
14650522,70014922705,70178410952,Contact
14654552,70014926732,70178421293,Contact
14685306,70014957486,70178428328,Contact
14756814,70015028992,70178426230,Contact
14757930,70015030109,70178334466,Contact
14758049,70015030228,70178430475,Contact
14759114,70015031293,70178464402,Contact
14759263,70015031442,70178464633,Contact
14761601,70015033780,70178463491,Contact
14764862,70015037044,70178452330,Contact
14766248,70015038430,70178461864,Contact
14766828,70015039010,70178452330,Contact
14768487,70015040669,70178453403,Contact
14779354,70015051539,70178482352,Contact
14829729,70015101917,70178490751,Contact
14829837,70015102025,70178476120,Contact
14830442,70015102630,70178474483,Contact
14831179,70015103367,70178466395,Contact
14831287,70015103475,70178466368,Contact
14834501,70015106689,70178442317,Contact
14834542,70015106730,70178324195,Contact
14834582,70015106770,70178320606,Contact
14834615,70015106803,70178320502,Contact
14834723,70015106911,70178314943,Contact
14834745,70015106933,70178073873,Contact
14834765,70015106953,70178513707,Contact
14835062,70015107250,70178450755,Contact
14835107,70015107295,70174927773,Contact
14835324,70015107512,70174712016,Contact
14838178,70015110367,70178523548,Contact
14847734,70015119923,70178537218,Contact
14847766,70015119955,70178559289,Contact
14847784,70015119973,70178559333,Contact
14847860,70015120049,70178539311,Contact
14849446,70015121634,70178561761,Contact
14876285,70015148474,70178614468,Contact
14876383,70015148572,70178602436,Contact
14879463,70015151652,70178622815,Contact
14879499,70015151688,70178621155,Contact
14888884,70015161070,70178651716,Contact
14889074,70015161260,70178641428,Contact
14889120,70015161306,70178599505,Contact
14889154,70015161340,70178589440,Contact
14889187,70015161373,70178586455,Contact
14889266,70015161452,70178529663,Contact
14897029,70015169221,70167117476,Contact
14897109,70015169301,70166761885,Contact
14897152,70015169344,70163147162,Contact
14897223,70015169415,70163147120,Contact
14897234,70015169426,70163048543,Contact
14897314,70015169506,70162878939,Contact
14897344,70015169536,70175798204,Contact
14897380,70015169572,70168967611,Contact
14897450,70015169642,70073144863,Contact
14897712,70015169904,70167401628,Contact
14897894,70015170086,70178655063,Contact
14897937,70015170129,70178673875,Contact
14905233,70015177427,70178685458,Contact
14909717,70015181911,70178408650,Contact
14925058,70015197252,70178769564,Contact
14925145,70015197339,70178770204,Contact
14925342,70015197536,70178763424,Contact
14925510,70015197704,70178765852,Contact
14927810,70015200004,70178787101,Contact
14931237,70015203431,70178792068,Contact
14931390,70015203584,70178791110,Contact
14931497,70015203691,70178792068,Contact
14938677,70015210872,70178805808,Contact
14938844,70015211040,70178814247,Contact
14942944,70015215141,70178818324,Contact
14943183,70015215380,70178814247,Contact
14943984,70015216184,70178814439,Contact
14944059,70015216259,70178822232,Contact
14944121,70015216321,70178820769,Contact
14947772,70015219974,70178825092,Contact
14947929,70015220131,70178837463,Contact
14949474,70015221676,70178837463,Contact
14956288,70015228493,70178852703,Contact
14957110,70015229315,70178856084,Contact
14980667,70015252870,70178863848,Contact
14980690,70015252893,70178863024,Contact
14980748,70015252951,70178897018,Contact
14980779,70015252982,70178894265,Contact
14980871,70015253074,70178903252,Contact
14981793,70015253998,70178894472,Contact
14990578,70015262784,70178924470,Contact
14992772,70015264978,70178919833,Contact
15001297,70015273514,70178931373,Contact
15007007,70015279224,70178944212,Contact
15007094,70015279311,70178932687,Contact
15007329,70015279546,70178936912,Contact
15008405,70015280622,70178944977,Contact
15008464,70015280681,70178934302,Contact
15011931,70015284149,70178950530,Contact
15012035,70015284253,70178953369,Contact
15012056,70015284274,70178950530,Contact
15016600,70015288819,70178967573,Contact
15021156,70015293380,70178970913,Contact
15021368,70015293592,70178971141,Contact
15021495,70015293719,70178968797,Contact
15029731,70015301957,70178984526,Contact
15029749,70015301975,70178984470,Contact
15029790,70015302016,70178992511,Contact
15045710,70015317937,70179017346,Contact
15045968,70015318195,70179014706,Contact
15046078,70015318305,70179013681,Contact
15046139,70015318366,70179019015,Contact
15046746,70015318973,70179003552,Contact
15047355,70015319582,70178999361,Contact
15055482,70015327712,70179047244,Contact
15055564,70015327794,70179049749,Contact
15055666,70015327896,70178585643,Contact
15062569,70015334800,70179061908,Contact
15063024,70015335255,70179062878,Contact
15063057,70015335288,70179057877,Contact
15065884,70015338115,70179067951,Contact
15066177,70015338408,70179072101,Contact
15072313,70015344550,70179080709,Contact
15072357,70015344594,70179083906,Contact
15075858,70015348095,70179098436,Contact
15076128,70015348365,70179086977,Contact
15085548,70015357794,70179107806,Contact
15122146,70015394385,70179148754,Contact
15180964,70015453203,70178875973,Contact
15181010,70015453249,70178888420,Contact
15181228,70015453467,70178890331,Contact
15181238,70015453477,70178890331,Contact
15181323,70015453562,70179131441,Contact
15184168,70015456410,70179298459,Contact
15184418,70015456660,70179155825,Contact
15184975,70015457217,70108415095,Contact
15185210,70015457452,70179149460,Contact
15185742,70015457984,70178762169,Contact
15189750,70015461994,70178744505,Contact
15192843,70015465087,70179331562,Contact
15192862,70015465106,70179272279,Contact
15193110,70015465354,70179322752,Contact
15193132,70015465376,70179332100,Contact
15193147,70015465391,70179332100,Contact
15193152,70015465396,70179322752,Contact
15193366,70015465610,70179147082,Contact
15193541,70015465785,70175100933,Contact
15193725,70015465969,70178681609,Contact
15194555,70015466799,70178689518,Contact
15194920,70015467164,70178715451,Contact
15202389,70015474633,70179358529,Contact
15202437,70015474681,70179357778,Contact
15202471,70015474715,70178724821,Contact
15202490,70015474734,70178728934,Contact
15210798,70015483041,70179373957,Contact
15218699,70015490945,70179377252,Contact
15218802,70015491048,70179383966,Contact
15233512,70015505759,70179412215,Contact
15233699,70015505947,70179409006,Contact
15233727,70015505975,70179421524,Contact
15233749,70015505997,70179421194,Contact
15234931,70015507179,70170388057,Contact
15242490,70015514736,70179434910,Contact
15244095,70015516341,70179435232,Contact
15244175,70015516421,70179435210,Contact
15247873,70015520120,70179446510,Contact
15248017,70015520264,70179447654,Contact
15258642,70015530895,70179470831,Contact
15272250,70015544505,70179504159,Contact
15272276,70015544531,70179505962,Contact
15275250,70015547501,70179518855,Contact
15280817,70015553064,70179523292,Contact
15290548,70015562797,70179535026,Contact
15290594,70015562843,70179535144,Contact
15290600,70015562849,70179535144,Contact
15294679,70015566928,70179545973,Contact
15294854,70015567103,70179540846,Contact
15299508,70015571756,70179545973,Contact
15299529,70015571778,70179556822,Contact
15299825,70015572074,70179564299,Contact
15300243,70015572492,70179564638,Contact
15301173,70015573422,70179565095,Contact
15308709,70015580961,70179571738,Contact
15314175,70015586427,70179587137,Contact
15317931,70015590184,70179614552,Contact
15323931,70015596183,70140626010,Contact
15332161,70015604415,70179631584,Contact
15335549,70015607805,70179634612,Contact
15335614,70015607870,70179634612,Contact
15350603,70015622849,70179656674,Contact
15350646,70015622892,70179651095,Contact
15350924,70015623170,70179470831,Contact
15350960,70015623206,70179447654,Contact
15356946,70015629191,70179656392,Contact
15360161,70015632404,70179682751,Contact
15360188,70015632431,70179672160,Contact
15368778,70015641021,70179689458,Contact
15368801,70015641044,70179689373,Contact
15368844,70015641087,70179685324,Contact
15368873,70015641116,70179685217,Contact
15378506,70015650750,70179714393,Contact
15379777,70015652021,70179707004,Contact
15379911,70015652155,70179705017,Contact
15380143,70015652387,70179709407,Contact
15394415,70015666663,70179739627,Contact
15398991,70015671239,70179751372,Contact
15408729,70015680977,70179768936,Contact
15416928,70015689185,70179778189,Contact
15417278,70015689535,70179791133,Contact
15417291,70015689548,70179791587,Contact
15417312,70015689569,70179786177,Contact
15419010,70015691267,70179763691,Contact
15419233,70015691490,70179752637,Contact
15424841,70015697093,70179794892,Contact
15430720,70015702975,70179752407,Contact
15433109,70015705363,70179813997,Contact
15433120,70015705374,70179815070,Contact
15435357,70015707612,70179824489,Contact
15442441,70015714695,70179828516,Contact
15449048,70015721301,70179844920,Contact
15463956,70015736210,70179865882,Contact
15464209,70015736463,70179873188,Contact
15477034,70015749287,70179895376,Contact
15477080,70015749333,70179883280,Contact
15479106,70015751359,70179902543,Contact
15479554,70015751807,70179901576,Contact
15484221,70015756474,70179914477,Contact
15484307,70015756560,70179906292,Contact
15484340,70015756593,70179915758,Contact
15494099,70015766352,70179926622,Contact
15494165,70015766418,70179924292,Contact
15494185,70015766438,70179924292,Contact
15494196,70015766449,70179924292,Contact
15495831,70015768084,70179936008,Contact
15501009,70015773261,70132708688,Contact
15501049,70015773301,70179753744,Contact
15501091,70015773343,70179753491,Contact
15501284,70015773536,70167728092,Contact
15504103,70015776355,70179941151,Contact
15521722,70015793975,70179973616,Contact
15535911,70015808164,70179985517,Contact
15536062,70015808316,70179990492,Contact
15536154,70015808407,70179975184,Contact
15539883,70015812136,70179963257,Contact
15544267,70015816518,70180018535,Contact
15544367,70015816618,70180016468,Contact
15544710,70015816961,70180006808,Contact
15544895,70015817146,70180005548,Contact
15549382,70015821633,70179978743,Contact
15549430,70015821681,70179951031,Contact
15549514,70015821765,70179952554,Contact
15549588,70015821839,70179962795,Contact
15549625,70015821876,70179956511,Contact
15549735,70015821986,70179954587,Contact
15549764,70015822015,70179953370,Contact
15577677,70015849930,70180066361,Contact
15577704,70015849957,70180078144,Contact
15599378,70015871632,70180103841,Contact
15603270,70015875524,70180105531,Contact
15603751,70015876005,70180081109,Contact
15604082,70015876336,70180080429,Contact
15604105,70015876359,70180084520,Contact
15604205,70015876459,70180091686,Contact
15604250,70015876504,70180053680,Contact
15604334,70015876588,70180046973,Contact
15604361,70015876615,70180047532,Contact
15604606,70015876860,70180034124,Contact
15604887,70015877141,70180030299,Contact
15607376,70015879630,70180181716,Contact
15607391,70015879645,70180161159,Contact
15607412,70015879666,70180180807,Contact
15607452,70015879707,70180161159,Contact
15617003,70015889261,70180213770,Contact
15629522,70015901782,70180228905,Contact
15635682,70015907947,70180248509,Contact
15639696,70015911963,70180063338,Contact
15639776,70015912043,70180060581,Contact
15640389,70015912656,70180107300,Contact
15642272,70015914540,70180105531,Contact
15643997,70015916265,70180264823,Contact
15655493,70015927765,70180280662,Contact
15655612,70015927884,70180273195,Contact
15685031,70015957306,70180333159,Contact
15687343,70015959616,70180327154,Contact
15687397,70015959670,70180327154,Contact
15687412,70015959685,70180325544,Contact
15687478,70015959751,70180307444,Contact
15687493,70015959766,70180306630,Contact
15687519,70015959792,70180306012,Contact
15695972,70015968247,70180347391,Contact
15696051,70015968326,70180346510,Contact
15699712,70015971987,70180357435,Contact
15708488,70015980768,70180362131,Contact
15708868,70015981148,70180366621,Contact
15718800,70015991082,70180444953,Contact
15745790,70016018074,70180477928,Contact
15745877,70016018161,70180485329,Contact
15746016,70016018301,70180481944,Contact
15746350,70016018635,70180472727,Contact
15746934,70016019219,70180485664,Contact
15751085,70016023370,70180497648,Contact
15751454,70016023739,70180463745,Contact
15751504,70016023789,70180467219,Contact
15754323,70016026608,70180496871,Contact
15764073,70016036359,70163147162,Contact
15764291,70016036577,70164478544,Contact
15764571,70016036857,70165104993,Contact
15764759,70016037045,70167065821,Contact
15764889,70016037175,70172086365,Contact
15765110,70016037396,70167079111,Contact
15765185,70016037471,70180030299,Contact
15765290,70016037576,70176236576,Contact
15765706,70016037992,70073147465,Contact
