Id,Title,Description,Status,Due date,Owner id,Created by id,Updated by id,Created at,Updated at,Outcome,Task type,Completed date
70016078205,follow up,,Overdue,2025-10-31 06:00:00 UTC,70000089514,70000089514,70000089514,2025-10-28 07:55:37 UTC,2025-10-28 07:55:37 UTC,,Follow up,
70016082316,mgr salai,Client intrested in mgr salai project only…. no other property advice him to call back after one month only since its plan has gone for approval ,Completed,2025-10-29 11:30:00 UTC,70000110352,70000110352,70000110352,2025-10-28 11:31:51 UTC,2025-10-28 11:31:51 UTC,,,2025-10-28 11:30:36 UTC
70016082379,krsna project,after discussion with client all details sent through whats app. today morning spoke with client again and arranged for the site visit. Client liked the place and also the flat. But he needs in second floor only not in first floor. Unfortunately second floor flat already sold out,Completed,2025-10-29 11:37:00 UTC,70000110352,70000110352,70000110352,2025-10-28 11:38:02 UTC,2025-10-28 11:38:02 UTC,,,2025-10-28 11:37:39 UTC
70016082702,APtipulam plots,Discussed with client now. Client stays near kelambakkam. due to  bad weather client unable to visit site. Alll details sent through whats app. Client said this week end will try to visit site and revert,Completed,2025-10-29 12:08:00 UTC,70000110352,70000110352,70000110352,2025-10-28 12:08:46 UTC,2025-10-28 12:08:46 UTC,,,2025-10-28 12:08:12 UTC
70016082765,vendor,Mesaage says thank you for calling us we will get back to you shortly.. ,Completed,2025-10-29 12:13:00 UTC,70000110352,70000110352,70000110352,2025-10-28 12:13:30 UTC,2025-10-28 12:13:30 UTC,,,2025-10-28 12:13:18 UTC
70016085060,Follow up ,,Overdue,2025-11-04 05:30:00 UTC,70000089514,70000089514,70000089514,2025-10-29 06:01:43 UTC,2025-10-29 06:01:43 UTC,,,
70016085175,reserve 16,This client is my sons jigar friend father.. in the month of april he has seen the site. at that time client says nothing was developed. Again today we spoke . All details sent through whats app. Client says this week end will try to do site visit and then revert,Completed,2025-10-30 06:24:00 UTC,70000110352,70000110352,70000110352,2025-10-29 06:24:48 UTC,2025-10-29 06:24:48 UTC,,,2025-10-29 06:24:07 UTC
70016085523,milange,Client enquired about milange project. earlier. All details sent through whats app. Again contacted today. Client said right now he is in work will talk later and cut the call..,Completed,2025-10-30 06:39:00 UTC,70000110352,70000110352,70000110352,2025-10-29 06:40:42 UTC,2025-10-29 06:40:42 UTC,,,2025-10-29 06:39:22 UTC
70016085690,Ringing no response,The person you are calling is not answering pls try after some time,Completed,2025-10-30 06:46:00 UTC,70000110352,70000110352,70000110352,2025-10-29 06:48:03 UTC,2025-10-29 06:48:03 UTC,,,2025-10-29 06:46:21 UTC
70016085923,Temporary out of service,The number you are trying to reach.. cannot recieve incoming calls. ( message in bengali too). tried calling so many times,Completed,2025-10-30 06:54:00 UTC,70000110352,70000110352,70000110352,2025-10-29 06:55:35 UTC,2025-10-29 06:55:35 UTC,,,2025-10-29 06:55:30 UTC
70016086143,Temporary out of service,The number you are trying to call the incoming call cannot recieved.. tried calling so many times,Completed,2025-10-30 07:01:00 UTC,70000110352,70000110352,70000110352,2025-10-29 07:01:40 UTC,2025-10-29 07:01:40 UTC,,,2025-10-29 07:01:11 UTC
70016086292,not able to reach,The person you are calling is not answering tried calling so many times.. all details sent through whats app. But no response from client,Completed,2025-10-30 07:06:00 UTC,70000110352,70000110352,70000110352,2025-10-29 07:06:48 UTC,2025-10-29 07:06:48 UTC,,,2025-10-29 07:06:19 UTC
